article,topic,cluster
Perancangan User Experience pada Aplikasi Mobile Banking BRImo: Lifestyle Supperapp menggunakan Metode Design Thinking,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Binar Academy pada Aspek Stimulasi menggunakan Design Thinking,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Pengalaman Pengguna pada Aplikasi Pesan Makanan dari Meja menggunakan Metode Design Thinking (Studi Kasus: Mie Gacoan Kota Madiun),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
"Evaluasi User Experience pada Layanan Pesan Antar menggunakan Metode User Experience Questionnaire (UEQ) (Studi Kasus: Gofood, Grabfood, dan Shopeefood)","experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Penunjang Peternak Ayam Telur dengan Metode Human Centered Design (Studi Kasus Peternak Desa Kedawung),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Keanggotaan Indonesian Heritage Society (IHS) berbasis Aplikasi Mobile dengan Pendekatan Human-Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Sistem Aplikasi Pengelolaan Pergudangan berbasis Web dengan Metode Human Centered Design (Studi Kasus: CV Lantikya),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Interface Portal Lowongan Internship dengan Pendekatan Human Centered Design (HCD) dan User Experience Questionare (UEQ) (Studi Kasus PT Talenta Tumbuh Nusantara),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Sistem Informasi Penjualan dengan mengggunakan Metode Design Thinking (Studi Kasus: Balcony Store),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Analisis dan Perbaikan Antarmuka Aplikasi Pasar Online Lamongan menggunakan Metode Human Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi dan Perbaikan Desain Antarmuka Pengguna Aplikasi E-Library Kota Blitar menggunakan Metode Human-Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Interface Aplikasi ABUS : Aplikasi Bimbingan Belajar untuk SMP berbasis Web menggunakan Metode Human Centered Design (Studi Kasus : SMPN 5 Malang),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Pencatatan Persediaan Barang berbasis Mobile menggunakan Metode Human Centered Design (Studi Kasus: PT Zenji Elevator Nusantara),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Posyandu Remaja menggunakan Metode User-Centered Design (Studi Kasus: Puskesmas Jogoloyo Kabupaten Jombang),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi Pengalaman Pengguna pada Aplikasi PermataMobileX dengan Metode Enhanced Cognitive Walkthrough,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
"Perancangan Antarmuka Pengguna Sistem Informasi Keuangan dengan Metode Human Centered Design (HCD) (Studi Kasus: Masjid Ibnu Sina Jl. Veteran, Malang)","experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Interface Website ONENO menggunakan Metode Human Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Pengaduan Kehilangan dan Temuan Barang Hilang menggunakan Metode Human-Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Pengalaman Pengguna Aplikasi Mobile Penyaluran Sampah Masker Medis menggunakan Metode Design Thinking (Studi Kasus: Dumask Indonesia),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Pengalaman Pengguna pada Aplikasi Perangkat Bergerak Peminjaman Peralatan Penunjang Pariwisata menggunakan Metode Design Thinking (Studi Kasus: Rentrips.id),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Monitoring Tunggakan Tagihan Listrik Pascabayar PT. PLN (Persero) berbasis Android,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi dan Perbaikan Desain Tata Layout serta Navigasi pada Website Kejaksaan Tinggi Jawa Timur menggunakan Metode Human-Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
"Perancangan User Experience Aplikasi E-Commerce Bibit Tanaman berbasis Mobile menggunakan Design Thinking (Studi Kasus : Desa Sananrejo, Kecamatan Turen, Kabupaten Malang)","experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi dan Perbaikan Pengalaman Pengguna pada Aplikasi Octo Mobile menggunakan User Experience Questionnaire (UEQ) dengan Pendekatan User Centered Design (UCD),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Analisis Perbandingan Pengalaman Pengguna pada Aplikasi Halodoc dan Alodokter menggunakan User Experience Questionnaire (UEQ),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
"Perancangan Implementasi Tampilan Baru Web ""Sambat"" Kota Malang menggunakan Metode Design Thinking","experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Manajemen Usaha Sadap Pinus pada KTH Enggal Mulya Lestari Ngrayun Ponorogo,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Pengelolaan Pelatihan Program Pekerti dan Applied Approach dengan Metode Human-Centered Design (Studi Kasus: Universitas Brawijaya),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi User Experience dengan mengadaptasi Mecue Questionnaire pada Aplikasi Reseller (Studi Kasus pada Aplikasi Evermos),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Website Penjualan Batik Madura dengan Pendekatan Human-Centered Design (Studi Kasus: Industri Batik Canteng Koneng),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Antarmuka Pengguna Sistem Informasi Buku Kejar Prestasi di SMK Negeri 2 Singosari menggunakan Metode Human-Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Pembelajaran Iqro menggunakan Pendekatan Gamifikasi,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Platfrom Komunitas Sosial Animal Welfare di Kota Malang menggunakan Metode Human Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Interface Sistem Informasi Administrasi Warga Tingkat RT berbasis Web menggunakan Metode Human-Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi User Experience Aplikasi Pariwisata menggunakan Metode Usability Testing dan User Experience Questionnaire (UEQ) (Studi Kasus: Banyuwangi Tourism dan Visiting Jogja),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Pengalaman Pengguna Aplikasi Keuangan Organisasi berbasis Mobile (Studi Kasus : LO/LSO FILKOM UB) menggunakan Metode Design Thinking,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Pengalaman Pengguna Aplikasi Personal Shopper menggunakan Metode Human-Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Mobile e-Lelang menggunakan Metode Human Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Mobile Daily Goals Management menerapkan Sistem Accountability Partner dengan Metode Human-Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Pengalaman Pengguna pada Aplikasi Pemesanan Jadwal Potong Rambut Barbershop di Kota Gresik dengan menggunakan Metode Human-Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience pada Situs Web Jaringan Inovasi Pelayanan Publik Nasional (JIPPNAS) dengan menggunakan Metode Design Thinking,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Merakit Komputer Pribadi,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Alat Ukur Evaluasi Pengalaman Pengguna Metode Intrinsic Motivation Inventory berbasis Website (Studi Kasus : Diskominfo Ngawi),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Peningkatan Desain Antarmuka Game Fallout 4 dengan User Created Mods menggunakan Metode Human Centered Design (HCD),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Interaksi Terhadap Sistem Informasi Pendukung Proses Bisnis Percetakan Menggunakan Metode Human Centered Design: Kasus CV Wins Advertising,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Pengalaman Pengguna Aplikasi Presensi dan Penilaian Akademik Santri menggunakan Metode User-Centered Design (Studi Kasus: Pondok Pesantren Anwarul Huda Malang),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Creative Service Marketplace berbasis Mobile dengan Metode Design Thinking,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience pada Aplikasi Bahasa Daerah Kalimantan Barat dengan Pendekatan Human Centered Design (HCD) (Studi Kasus: Balai Bahasa Kalimantan Barat),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Interface Sistem Informasi Akademik Sekolah berbasis Website pada SD AL-Manar Surabaya menggunakan Metode Goal Directed Design (GDD),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi User Experience pada Website QRIS.id dengan menggunakan Metode User Experience Quesionnaire (UEQ),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi dan Perbaikan Desain Antarmuka Pengguna Website DPD PPNI Kabupaten Malang menggunakan Pendekatan Design Thinking,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi User Experience pada Aplikasi BCA Mobile dan MyBCA dengan menggunakan Metode Usability Testing dan User Experience Questionnaire (UEQ),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Antarmuka Pengguna Aplikasi Rencana Pembelajaran Semester (RPS) berbasis Website menggunakan Goal Directed Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Antarmuka Pengguna Website Freelance Mahasiswa Fakultas Ilmu Komputer Universitas Brawijaya Dengan Menggunakan Metode Design Thinking,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Penjualan Properti Dengan Metode Human Centered Design (HCD) Studi Kasus: PT. Cakrawala Agrapana Indonesia,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience pada Aplikasi Pencarian Orang Hilang menggunakan Metode Human Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Chatbot Layanan Akademik Website FILKOM UB menggunakan Metode Human Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Interaksi Aplikasi Tes Minat Bakat Daring untuk Firma Psikologi Jejak Kaki dengan Metode Goal-Directed Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi dan Perbaikan Desain Pengalaman Pengguna Aplikasi Pelayanan Publik Smart Kampung Kabupaten Banyuwangi menggunakan Pendekatan Human Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Pemantauan Kualitas dan Kuantitas Air Sungai Brantas berbasis Website dengan Metode Design Thinking (Studi Kasus: DLH Kota Batu),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Mobile Penyewaan Alat Pendakian Gunung menggunakan Pendekatan Human-Centered Design (Studi Kasus : Jawa Timur Outdoor Malang),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Pelayanan Pelanggan menggunakan Metode Human Centered Design Studi Kasus : Bengkel Victoria Motor,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Penggunaan Metode Human-Centered Design dalam Perancangan Pengalaman Pengguna Aplikasi Sistem Informasi UMKM Kelurahan Cacaban Kota Magelang,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Analisis Pengalaman Pengguna (User Experience) pada Aplikasi Marketplace OLX menggunakan Usability Testing,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User experience Aplikasi BAZNAS Jombang berbasis Mobile menggunakan Metode Design Thinking (Studi Kasus : BAZNAS Jombang),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi dan Perbaikan User Experience dari Aplikasi  Perangkat Bergerak Unggul Sports Center Malang menggunakan Metode Heuristic Evaluation,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Pengalaman Pengguna Aplikasi Jasa Haji dan Umrah Berbasis Website Menggunakan Metode Design Thinking (Studi Kasus: PT Global Tour & Travel),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Evaluasi dan Perbaikan Desain Antarmuka Pengguna pada Website SMP Negeri 1 Maron menggunakan Metode Website Usability Evaluation Tool (WEBUSE) dan Human Centered Design (HCD),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Interaksi Sistem Manajemen Kos Dengan Metode Design Thinking (Studi Kasus: Kos Arga Wilis),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan Pengalaman Pengguna Aplikasi Bergerak Deteksi Dini Gangguan Kecemasan Menggunakan Metode Design Thinking,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Proses Manajemen Inventaris Merchandise Menggunakan Metode Human-Centered Design (Studi Kasus: PT. Telkomsel Branch Malang),"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Pembelajaran Bahasa Korea dengan Konsep Gamification menggunakan Metode Human Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Aplikasi Pencarian Pendamping Pembelajaran Pemrograman pada Mentee di Universitas Brawijaya dengan Metode User Centered Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perancangan User Experience Sistem Informasi Olimpiade Ganesha SMAN 1 Ponorogo dengan menggunakan Metode Human Centered-Design,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
Perbaikan Pengalaman Pengguna Aplikasi iPusnas Menggunakan Design Thinking,"experience, dan, questionnaire, user, ueq, evaluasi, menggunakan, pada, analisis, aplikasi",2
